expiry,T,days_to_expiry,cp,strike,price,spread,price_source,quote_age_days,volume,openInterest,spot,quoted_spot,forward,discount,r,q,fwd_method,n_parity_pairs,log_moneyness,std_moneyness,iv,contractSymbol,snapshot_utc
2026-08-24,0.01643835616438356,6,C,760.0,12.23,0.2599999999999998,mid,4.668483331377315,6.0,0.0,770.3342101802784,778.5800170898438,770.985772722086,0.9994034163914924,0.03630299948180265,-0.015129180849365924,parity (robust forward),44,-0.014351487093350001,-1.0820393228136138,0.12535219677809234,XSP260824C00760000,2026-08-18T08:43:39+00:00
2026-08-24,0.01643835616438356,6,C,761.0,11.375,0.25,mid,1.7440736091550924,1.0,0.0,770.3342101802784,778.5800170898438,770.985772722086,0.9994034163914924,0.03630299948180265,-0.015129180849365924,parity (robust forward),44,-0.013036562512040962,-0.9828997636685629,0.12339459296282587,XSP260824C00761000,2026-08-18T08:43:39+00:00
2026-08-24,0.01643835616438356,6,C,762.0,10.525,0.23000000000000043,mid,1.6376615721180554,2.0,0.0,770.3342101802784,778.5800170898438,770.985772722086,0.9994034163914924,0.03630299948180265,-0.015129180849365924,parity (robust forward),44,-0.011723364687080446,-0.8838903943956743,0.12103699768472392,XSP260824C00762000,2026-08-18T08:43:39+00:00
2026-08-24,0.01643835616438356,6,C,764.0,8.89,0.20000000000000107,mid,14.912314349895833,,0.0,770.3342101802784,778.5800170898438,770.985772722086,0.9994034163914924,0.03630299948180265,-0.015129180849365924,parity (robust forward),44,-0.009102131207206298,-0.686260860881086,0.11666160092598783,XSP260824C00764000,2026-08-18T08:43:39+00:00
2026-08-24,0.01643835616438356,6,C,765.0,8.114999999999998,0.16999999999999993,mid,1.7317356461921294,1.0,0.0,770.3342101802784,778.5800170898438,770.985772722086,0.9994034163914924,0.03630299948180265,-0.015129180849365924,parity (robust forward),44,-0.0077940865471909865,-0.5876400176941272,0.11478607293707947,XSP260824C00765000,2026-08-18T08:43:39+00:00
2026-08-24,0.01643835616438356,6,C,766.0,7.35,0.16000000000000014,mid,4.6509601832291665,,0.0,770.3342101802784,778.5800170898438,770.985772722086,0.9994034163914924,0.03630299948180265,-0.015129180849365924,parity (robust forward),44,-0.0064877506331354464,-0.48914800647483475,0.11248550197485523,XSP260824C00766000,2026-08-18T08:43:39+00:00
2026-08-24,0.01643835616438356,6,C,767.0,6.640000000000001,0.05999999999999961,mid,1.7218745350810183,2.0,0.0,770.3342101802784,778.5800170898438,770.985772722086,0.9994034163914924,0.03630299948180265,-0.015129180849365924,parity (robust forward),44,-0.005183119006470594,-0.39078449106661073,0.11096512963936339,XSP260824C00767000,2026-08-18T08:43:39+00:00
2026-08-24,0.01643835616438356,6,C,768.0,5.945,0.04999999999999982,mid,1.6653120350810184,2.0,0.0,770.3342101802784,778.5800170898438,770.985772722086,0.9994034163914924,0.03630299948180265,-0.015129180849365924,parity (robust forward),44,-0.003880187226054648,-0.2925491366268,0.10903340791729099,XSP260824C00768000,2026-08-18T08:43:39+00:00
2026-08-24,0.01643835616438356,6,C,769.0,5.279999999999999,0.040000000000000036,mid,1.8479046276736109,1.0,0.0,770.3342101802784,778.5800170898438,770.985772722086,0.9994034163914924,0.03630299948180265,-0.015129180849365924,parity (robust forward),44,-0.002578950868082763,-0.19444160961987633,0.10704931695289248,XSP260824C00769000,2026-08-18T08:43:39+00:00
2026-08-24,0.01643835616438356,6,C,770.0,4.645,0.04999999999999982,mid,1.6653120350810184,15.0,0.0,770.3342101802784,778.5800170898438,770.985772722086,0.9994034163914924,0.03630299948180265,-0.015129180849365924,parity (robust forward),44,-0.0012794055259972383,-0.09646157781067279,0.10495363329031344,XSP260824C00770000,2026-08-18T08:43:39+00:00
2026-08-24,0.01643835616438356,6,C,771.0,4.07,0.040000000000000036,mid,1.8401384239699072,12.0,0.0,770.3342101802784,778.5800170898438,770.985772722086,0.9994034163914924,0.03630299948180265,-0.015129180849365924,parity (robust forward),44,1.8453189602795264e-05,0.0013912897424275903,0.10344861197364046,XSP260824C00771000,2026-08-18T08:43:39+00:00
2026-08-24,0.01643835616438356,6,C,772.0,3.53,0.040000000000000036,mid,1.1375111091550927,1.0,0.0,770.3342101802784,778.5800170898438,770.985772722086,0.9994034163914924,0.03630299948180265,-0.015129180849365924,parity (robust forward),44,0.0013146296510493313,0.09911732269412318,0.10184410154641217,XSP260824C00772000,2026-08-18T08:43:39+00:00
2026-08-24,0.01643835616438356,6,C,773.0,3.02,0.040000000000000036,mid,1.6479624980439813,24.0,0.0,770.3342101802784,778.5800170898438,770.985772722086,0.9994034163914924,0.03630299948180265,-0.015129180849365924,parity (robust forward),44,0.002609128213695199,0.19671684941895773,0.09996840216133851,XSP260824C00773000,2026-08-18T08:43:39+00:00
2026-08-24,0.01643835616438356,6,C,774.0,2.57,0.040000000000000036,mid,1.2230782387847223,41.0,0.0,770.3342101802784,778.5800170898438,770.985772722086,0.9994034163914924,0.03630299948180265,-0.015129180849365924,parity (robust forward),44,0.00390195321600043,0.2941901970178319,0.09856365667645217,XSP260824C00774000,2026-08-18T08:43:39+00:00
2026-08-24,0.01643835616438356,6,C,775.0,2.16,0.040000000000000036,mid,1.1562495350810185,43.0,0.0,770.3342101802784,778.5800170898438,770.985772722086,0.9994034163914924,0.03630299948180265,-0.015129180849365924,parity (robust forward),44,0.005193108979620165,0.3915376913246311,0.0971011900488213,XSP260824C00775000,2026-08-18T08:43:39+00:00
2026-08-24,0.01643835616438356,6,C,776.0,1.8,0.040000000000000036,mid,1.6427078684143517,27.0,0.0,770.3342101802784,778.5800170898438,770.985772722086,0.9994034163914924,0.03630299948180265,-0.015129180849365924,parity (robust forward),44,0.006482599809491996,0.48875965691281104,0.09586006929579093,XSP260824C00776000,2026-08-18T08:43:39+00:00
2026-08-24,0.01643835616438356,6,C,777.0,1.49,0.040000000000000036,mid,1.213182405451389,7.0,0.0,770.3342101802784,778.5800170898438,770.985772722086,0.9994034163914924,0.03630299948180265,-0.015129180849365924,parity (robust forward),44,0.007770429993920763,0.5858564171017902,0.0948969733098079,XSP260824C00777000,2026-08-18T08:43:39+00:00
2026-08-24,0.01643835616438356,6,C,778.0,1.21,0.040000000000000036,mid,1.221643053599537,45.0,0.0,770.3342101802784,778.5800170898438,770.985772722086,0.9994034163914924,0.03630299948180265,-0.015129180849365924,parity (robust forward),44,0.00905660380466478,0.6828282939634518,0.09364846842595528,XSP260824C00778000,2026-08-18T08:43:39+00:00
2026-08-24,0.01643835616438356,6,C,779.0,0.97,0.040000000000000036,mid,1.6640273128587961,31.0,0.0,770.3342101802784,778.5800170898438,770.985772722086,0.9994034163914924,0.03630299948180265,-0.015129180849365924,parity (robust forward),44,0.010341125497021519,0.7796756083286033,0.09246764286672768,XSP260824C00779000,2026-08-18T08:43:39+00:00
2026-08-24,0.01643835616438356,6,C,780.0,0.77,0.040000000000000036,mid,1.197233331377315,8.0,0.0,770.3342101802784,778.5800170898438,770.985772722086,0.9994034163914924,0.03630299948180265,-0.015129180849365924,parity (robust forward),44,0.011623999309910753,0.8763986797932457,0.09146703621817502,XSP260824C00780000,2026-08-18T08:43:39+00:00
2026-08-24,0.01643835616438356,6,C,781.0,0.615,0.030000000000000027,mid,1.399258794340278,1.0,0.0,770.3342101802784,778.5800170898438,770.985772722086,0.9994034163914924,0.03630299948180265,-0.015129180849365924,parity (robust forward),44,0.012905229465959154,0.9729978267249513,0.09107341938010267,XSP260824C00781000,2026-08-18T08:43:39+00:00
2026-08-24,0.01643835616438356,6,C,782.0,0.485,0.030000000000000027,mid,1.6322564795254628,22.0,0.0,770.3342101802784,778.5800170898438,770.985772722086,0.9994034163914924,0.03630299948180265,-0.015129180849365924,parity (robust forward),44,0.014184820171584345,1.0694733662692009,0.09064417254812693,XSP260824C00782000,2026-08-18T08:43:39+00:00
2026-08-24,0.01643835616438356,6,C,783.0,0.38,0.020000000000000018,mid,1.2964115721180556,2.0,0.0,770.3342101802784,778.5800170898438,770.985772722086,0.9994034163914924,0.03630299948180265,-0.015129180849365924,parity (robust forward),44,0.015462775617076222,1.1658256143555155,0.09034362663869766,XSP260824C00783000,2026-08-18T08:43:39+00:00
2026-08-24,0.01643835616438356,6,C,784.0,0.3,0.020000000000000018,mid,1.221643053599537,6.0,0.0,770.3342101802784,778.5800170898438,770.985772722086,0.9994034163914924,0.03630299948180265,-0.015129180849365924,parity (robust forward),44,0.016739099976681045,1.262054885703796,0.09044644209642637,XSP260824C00784000,2026-08-18T08:43:39+00:00
2026-08-24,0.01643835616438356,6,C,785.0,0.22999999999999998,0.01999999999999999,mid,1.6474763869328701,46.0,0.0,770.3342101802784,778.5800170898438,770.985772722086,0.9994034163914924,0.03630299948180265,-0.015129180849365924,parity (robust forward),44,0.018013797408681705,1.358161493830375,0.09013556337013579,XSP260824C00785000,2026-08-18T08:43:39+00:00
2026-08-24,0.01643835616438356,6,C,786.0,0.175,0.009999999999999981,mid,1.221643053599537,1.0,0.0,770.3342101802784,778.5800170898438,770.985772722086,0.9994034163914924,0.03630299948180265,-0.015129180849365924,parity (robust forward),44,0.019286872055479676,1.4541457510541964,0.08990328568129063,XSP260824C00786000,2026-08-18T08:43:39+00:00
2026-08-24,0.01643835616438356,6,C,787.0,0.14500000000000002,0.009999999999999981,mid,1.119270368414352,4.0,0.0,770.3342101802784,778.5800170898438,770.985772722086,0.9994034163914924,0.03630299948180265,-0.015129180849365924,parity (robust forward),44,0.02055832804367643,1.5500079685029522,0.09128613403840903,XSP260824C00787000,2026-08-18T08:43:39+00:00
2026-08-24,0.01643835616438356,6,C,788.0,0.11499999999999999,0.009999999999999995,mid,1.6393629610069442,15.0,0.0,770.3342101802784,778.5800170898438,770.985772722086,0.9994034163914924,0.03630299948180265,-0.015129180849365924,parity (robust forward),44,0.021828169484152407,1.6457484561190379,0.09194702640864538,XSP260824C00788000,2026-08-18T08:43:39+00:00
2026-08-27,0.024657534246575342,9,C,730.0,41.47,0.3999999999999986,mid,15.779362961006946,3.0,0.0,770.3342101802784,778.5800170898438,771.137239145594,0.9996849973397041,0.012777120408908804,-0.029477685900925157,parity (regression),39,-0.054821825066362635,-2.9778987311969773,0.19603337235459942,XSP260827C00730000,2026-08-18T08:43:39+00:00
2026-08-27,0.024657534246575342,9,C,733.0,38.525,0.39000000000000057,mid,16.28295092396991,,0.0,770.3342101802784,778.5800170898438,771.137239145594,0.9996849973397041,0.012777120408908804,-0.029477685900925157,parity (regression),39,-0.05072065732214799,-2.7551250054565646,0.1890703618071756,XSP260827C00733000,2026-08-18T08:43:39+00:00
2026-08-27,0.024657534246575342,9,C,735.0,36.57,0.37999999999999545,mid,18.90849490545139,1.0,0.0,770.3342101802784,778.5800170898438,771.137239145594,0.9996849973397041,0.012777120408908804,-0.029477685900925157,parity (regression),39,-0.04799585999596279,-2.607115148240146,0.1846114524896231,XSP260827C00735000,2026-08-18T08:43:39+00:00
2026-08-27,0.024657534246575342,9,C,737.0,34.629999999999995,0.38000000000000256,mid,16.30190925730324,4.0,0.0,770.3342101802784,778.5800170898438,771.137239145594,0.9996849973397041,0.012777120408908804,-0.029477685900925157,parity (regression),39,-0.045278467019462844,-2.4595074922183486,0.18081409766763962,XSP260827C00737000,2026-08-18T08:43:39+00:00
2026-08-27,0.024657534246575342,9,C,738.0,33.66,0.38000000000000256,mid,16.28295092396991,6.0,0.0,770.3342101802784,778.5800170898438,771.137239145594,0.9996849973397041,0.012777120408908804,-0.029477685900925157,parity (regression),39,-0.04392253460832689,-2.3858538077264013,0.17867611156193486,XSP260827C00738000,2026-08-18T08:43:39+00:00
2026-08-27,0.024657534246575342,9,C,740.0,31.725,0.370000000000001,mid,15.908159257303241,1.0,0.0,770.3342101802784,778.5800170898438,771.137239145594,0.9996849973397041,0.012777120408908804,-0.029477685900925157,parity (regression),39,-0.04121617301058404,-2.2388453716095302,0.17429790547590118,XSP260827C00740000,2026-08-18T08:43:39+00:00
2026-08-27,0.024657534246575342,9,C,741.0,30.765,0.370000000000001,mid,6.7310759239699065,1.0,0.0,770.3342101802784,778.5800170898438,771.137239145594,0.9996849973397041,0.012777120408908804,-0.029477685900925157,parity (regression),39,-0.03986573391271253,-2.165490081608836,0.1723571222833905,XSP260827C00741000,2026-08-18T08:43:39+00:00
2026-08-27,0.024657534246575342,9,C,745.0,26.955,0.33000000000000185,mid,8.648217127673611,1.0,0.0,770.3342101802784,778.5800170898438,771.137239145594,0.9996849973397041,0.012777120408908804,-0.029477685900925157,parity (regression),39,-0.034482140829239866,-1.8730555449412343,0.1644527316640431,XSP260827C00745000,2026-08-18T08:43:39+00:00
2026-08-27,0.024657534246575342,9,C,747.0,25.07,0.3200000000000003,mid,1.3805782387847223,5.0,0.0,770.3342101802784,778.5800170898438,771.137239145594,0.9996849973397041,0.012777120408908804,-0.029477685900925157,parity (regression),39,-0.03180117407598217,-1.7274265462122966,0.16034564869395193,XSP260827C00747000,2026-08-18T08:43:39+00:00
2026-08-27,0.024657534246575342,9,C,748.0,24.134999999999998,0.3099999999999987,mid,14.707013423969908,,0.0,770.3342101802784,778.5800170898438,771.137239145594,0.9996849973397041,0.012777120408908804,-0.029477685900925157,parity (regression),39,-0.030463381234322174,-1.654758195588047,0.15832428034391657,XSP260827C00748000,2026-08-18T08:43:39+00:00
2026-08-27,0.024657534246575342,9,C,749.0,23.205,0.3099999999999987,mid,13.63892314619213,,0.0,770.3342101802784,778.5800170898438,771.137239145594,0.9996849973397041,0.012777120408908804,-0.029477685900925157,parity (regression),39,-0.029127375691579988,-1.5821869302974796,0.15629824956705146,XSP260827C00749000,2026-08-18T08:43:39+00:00
2026-08-27,0.024657534246575342,9,C,750.0,22.27,0.3200000000000003,mid,1.7629509239699073,3.0,0.0,770.3342101802784,778.5800170898438,771.137239145594,0.9996849973397041,0.012777120408908804,-0.029477685900925157,parity (regression),39,-0.027793152678443275,-1.509712491273532,0.1538440850514037,XSP260827C00750000,2026-08-18T08:43:39+00:00
2026-08-27,0.024657534246575342,9,C,751.0,21.41,0.4200000000000017,mid,8.6455435165625,1.0,0.0,770.3342101802784,778.5800170898438,771.137239145594,0.9996849973397041,0.012777120408908804,-0.029477685900925157,parity (regression),39,-0.026460707444664708,-1.4373346204847455,0.1540875757636301,XSP260827C00751000,2026-08-18T08:43:39+00:00
2026-08-27,0.024657534246575342,9,C,752.0,20.509999999999998,0.41999999999999815,mid,16.42247638693287,,0.0,770.3342101802784,778.5800170898438,771.137239145594,0.9996849973397041,0.012777120408908804,-0.029477685900925157,parity (regression),39,-0.02513003525895956,-1.365053060929702,0.15241478572845302,XSP260827C00752000,2026-08-18T08:43:39+00:00
2026-08-27,0.024657534246575342,9,C,753.0,19.604999999999997,0.41000000000000014,mid,1.3805782387847223,5.0,0.0,770.3342101802784,778.5800170898438,771.137239145594,0.9996849973397041,0.012777120408908804,-0.029477685900925157,parity (regression),39,-0.023801131408905857,-1.2928675566316001,0.15028740016917982,XSP260827C00753000,2026-08-18T08:43:39+00:00
2026-08-27,0.024657534246575342,9,C,754.0,18.715000000000003,0.41000000000000014,mid,14.72974490545139,,0.0,770.3342101802784,778.5800170898438,771.137239145594,0.9996849973397041,0.012777120408908804,-0.029477685900925157,parity (regression),39,-0.02247399120084341,-1.2207778526327715,0.1484092905976192,XSP260827C00754000,2026-08-18T08:43:39+00:00
2026-08-27,0.024657534246575342,9,C,755.0,17.77,0.28000000000000114,mid,5.912997220266204,5.0,0.0,770.3342101802784,778.5800170898438,771.137239145594,0.9996849973397041,0.012777120408908804,-0.029477685900925157,parity (regression),39,-0.021148609959774713,-1.148783694989296,0.14448103473830956,XSP260827C00755000,2026-08-18T08:43:39+00:00
2026-08-27,0.024657534246575342,9,C,756.0,16.924999999999997,0.2699999999999996,mid,14.902765738784723,,0.0,770.3342101802784,778.5800170898438,771.137239145594,0.9996849973397041,0.012777120408908804,-0.029477685900925157,parity (regression),39,-0.01982498302926647,-1.0768848307656542,0.14351097829676104,XSP260827C00756000,2026-08-18T08:43:39+00:00
2026-08-27,0.024657534246575342,9,C,757.0,16.075,0.25,mid,4.744004164710648,,0.0,770.3342101802784,778.5800170898438,771.137239145594,0.9996849973397041,0.012777120408908804,-0.029477685900925157,parity (regression),39,-0.018503105771350625,-1.0050810080293509,0.1420129317177676,XSP260827C00757000,2026-08-18T08:43:39+00:00
2026-08-27,0.024657534246575342,9,C,758.0,15.2,0.2400000000000002,mid,15.886955553599538,5.0,0.0,770.3342101802784,778.5800170898438,771.137239145594,0.9996849973397041,0.012777120408908804,-0.029477685900925157,parity (regression),39,-0.017182973566427794,-0.9333719758456692,0.13945992754200656,XSP260827C00758000,2026-08-18T08:43:39+00:00
2026-08-27,0.024657534246575342,9,C,759.0,14.370000000000001,0.2400000000000002,mid,5.823251849895834,2.0,0.0,770.3342101802784,778.5800170898438,771.137239145594,0.9996849973397041,0.012777120408908804,-0.029477685900925157,parity (regression),39,-0.01586458181316946,-0.8617574842723583,0.13785835416394068,XSP260827C00759000,2026-08-18T08:43:39+00:00
2026-08-27,0.024657534246575342,9,C,760.0,13.545,0.21000000000000085,mid,1.9010874980439814,61.0,0.0,770.3342101802784,778.5800170898438,771.137239145594,0.9996849973397041,0.012777120408908804,-0.029477685900925157,parity (regression),39,-0.014547925928422672,-0.7902372843544565,0.13602635681241132,XSP260827C00760000,2026-08-18T08:43:39+00:00
2026-08-27,0.024657534246575342,9,C,761.0,12.74,0.17999999999999972,mid,1.6429856461921295,2.0,0.0,770.3342101802784,778.5800170898438,771.137239145594,0.9996849973397041,0.012777120408908804,-0.029477685900925157,parity (regression),39,-0.013233001347113646,-0.7188111281190551,0.13434343154614242,XSP260827C00761000,2026-08-18T08:43:39+00:00
2026-08-27,0.024657534246575342,9,C,762.0,11.934999999999999,0.1899999999999995,mid,1.9010874980439814,61.0,0.0,770.3342101802784,778.5800170898438,771.137239145594,0.9996849973397041,0.012777120408908804,-0.029477685900925157,parity (regression),39,-0.011919803522153145,-0.6474787685701582,0.13227750223215243,XSP260827C00762000,2026-08-18T08:43:39+00:00
2026-08-27,0.024657534246575342,9,C,763.0,11.16,0.17999999999999972,mid,11.90815925730324,5.0,0.0,770.3342101802784,778.5800170898438,771.137239145594,0.9996849973397041,0.012777120408908804,-0.029477685900925157,parity (regression),39,-0.010608327924342461,-0.5762399596835763,0.13055139865353596,XSP260827C00763000,2026-08-18T08:43:39+00:00
2026-08-27,0.024657534246575342,9,C,765.0,9.690000000000001,0.09999999999999964,mid,2.157001849895833,2.0,0.0,770.3342101802784,778.5800170898438,771.137239145594,0.9996849973397041,0.012777120408908804,-0.029477685900925157,parity (regression),39,-0.007990525382263613,-0.43404201462895264,0.1276717368670463,XSP260827C00765000,2026-08-18T08:43:39+00:00
2026-08-27,0.024657534246575342,9,C,766.0,8.975,0.10999999999999943,mid,4.872684720266204,,0.0,770.3342101802784,778.5800170898438,771.137239145594,0.9996849973397041,0.012777120408908804,-0.029477685900925157,parity (regression),39,-0.006684189468208088,-0.363082391225793,0.12599763845301745,XSP260827C00766000,2026-08-18T08:43:39+00:00
2026-08-27,0.024657534246575342,9,C,767.0,8.280000000000001,0.09999999999999964,mid,4.883286572118056,,0.0,770.3342101802784,778.5800170898438,771.137239145594,0.9996849973397041,0.012777120408908804,-0.029477685900925157,parity (regression),39,-0.005379557841543248,-0.29221534400469534,0.12428985473179871,XSP260827C00767000,2026-08-18T08:43:39+00:00
2026-08-27,0.024657534246575342,9,C,768.0,7.58,0.09999999999999964,mid,14.386006479525463,,0.0,770.3342101802784,778.5800170898438,771.137239145594,0.9996849973397041,0.012777120408908804,-0.029477685900925157,parity (regression),39,-0.004076626061127316,-0.22144063172468592,0.12199247375378515,XSP260827C00768000,2026-08-18T08:43:39+00:00
2026-08-27,0.024657534246575342,9,C,770.0,6.32,0.08000000000000007,mid,2.4156361091550926,1.0,0.0,770.3342101802784,778.5800170898438,771.137239145594,0.9996849973397041,0.012777120408908804,-0.029477685900925157,parity (regression),39,-0.0014758443610699335,-0.08016725172783391,0.11881647840262759,XSP260827C00770000,2026-08-18T08:43:39+00:00
2026-08-27,0.024657534246575342,9,C,771.0,5.73,0.05999999999999961,mid,5.146029627673611,,0.0,770.3342101802784,778.5800170898438,771.137239145594,0.9996849973397041,0.012777120408908804,-0.029477685900925157,parity (regression),39,-0.0001779856454699135,-0.009668106218180978,0.11723809211507812,XSP260827C00771000,2026-08-18T08:43:39+00:00
2026-08-27,0.024657534246575342,9,C,772.0,5.165,0.07000000000000028,mid,1.7738768498958333,10.0,0.0,770.3342101802784,778.5800170898438,771.137239145594,0.9996849973397041,0.012777120408908804,-0.029477685900925157,parity (regression),39,0.0011181908159768308,0.06073965994569997,0.11559980459843824,XSP260827C00772000,2026-08-18T08:43:39+00:00
2026-08-27,0.024657534246575342,9,C,773.0,4.635,0.07000000000000028,mid,1.7738768498958333,16.0,0.0,770.3342101802784,778.5800170898438,771.137239145594,0.9996849973397041,0.012777120408908804,-0.029477685900925157,parity (regression),39,0.0024126893786224632,0.1310562833447266,0.11408723665233626,XSP260827C00773000,2026-08-18T08:43:39+00:00
2026-08-27,0.024657534246575342,9,C,774.0,4.15,0.05999999999999961,mid,1.3312032387847221,1.0,0.0,770.3342101802784,778.5800170898438,771.137239145594,0.9996849973397041,0.012777120408908804,-0.029477685900925157,parity (regression),39,0.0037055143809276805,0.2012819996422791,0.11289525583749296,XSP260827C00774000,2026-08-18T08:43:39+00:00
2026-08-27,0.024657534246575342,9,C,775.0,3.6799999999999997,0.06000000000000005,mid,1.4298374980439814,3.0,0.0,770.3342101802784,778.5800170898438,771.137239145594,0.9996849973397041,0.012777120408908804,-0.029477685900925157,parity (regression),39,0.004996670144547623,0.27141704358886687,0.11137964686723234,XSP260827C00775000,2026-08-18T08:43:39+00:00
